"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp","bat_speed","swing_length"
"ST","2024-10-17","78","-0.98","5.9","Judge, Aaron",592450,658648,,"ball",,,,,14,"Aaron Judge called out on strikes.","L","R","R","CLE","NYY","B",,,1,2,2024,"1.13","-1.14","0.9","-0.15",,,,0,10,"Top",,,,,666310,,,1.9700613473033464,-113.51951244818981,-3.921778742205828,9.22051287213505,24.63632688619923,-41.26916031336695,"4.03","1.75",,,,"77.9",2862,"6.6",775310,658648,666310,647304,665926,608070,677587,680757,657041,678877,"53.87",,,,,,,,82,4,"Sweeper",5,5,5,5,5,5,5,5,"Strategic","Strategic",20,"0","0.036",,
"FF","2024-10-17","94.9","-2.59","5.97","Judge, Aaron",592450,671922,,"foul",,,,,2,"Aaron Judge strikes out swinging.","L","R","R","CLE","NYY","S",,,0,0,2024,"-0.64","1.5","-0.12","3.62",,,,1,6,"Top",,,,,595978,,,8.081518506936597,-138.00551065887745,-3.921786411102205,-10.019382530475637,30.880200727479785,-12.269415124590427,"4.03","1.84",259,"77.8",33,"96.9",2137,"7.5",775310,671922,595978,647304,665926,608070,677587,680757,657041,682177,"53.01",,,,,,,,43,1,"4-Seam Fastball",2,1,1,2,1,2,1,2,"Infield shade","Standard",217,"0","-0.023","70.55705","6.62691"
"FC","2024-10-17","99","-0.64","6.03","Judge, Aaron",592450,661403,,"ball",,,,,14,"Aaron Judge homers (2) on a line drive to right field.    Juan Soto scores.","L","R","R","CLE","NYY","B",,,0,2,2024,"0.37","0.87","1.47","2.04",,,665742,2,8,"Top",,,,,595978,,,4.934782304808799,-144.0553424807256,-7.587202161087267,4.160374776652285,30.798929325819596,-18.57157402182,"3.98","1.79",,,,"99.9",2709,"6.6",775310,661403,595978,647304,665926,608070,677587,680757,657041,682177,"53.89",,,,,,,,63,3,"Cutter",3,1,1,3,1,3,1,3,"Strategic","Standard",175,"0","0.023",,
"SL","2024-10-17","83.8","-1.31","5.71","Judge, Aaron",592450,658648,,"swinging_strike",,,,,14,"Aaron Judge called out on strikes.","L","R","R","CLE","NYY","S",,,1,1,2024,"0.47","-0.33","1.19","1.64",,,,0,10,"Top",,,,,666310,,,4.86747277183904,-122.0449236102624,-2.349545614173681,3.7527337969699706,23.738089605541525,-35.20674275929549,"4.03","1.84",,,,"84.3",2834,"6.5",775310,658648,666310,647304,665926,608070,677587,680757,657041,678877,"53.98",,,,,,,,82,3,"Slider",5,5,5,5,5,5,5,5,"Strategic","Standard",51,"0","-0.051","80.32486","9.43479"
"CH","2024-10-17","82.8","-1.47","5.7","Judge, Aaron",592450,658648,,"swinging_strike",,,,,8,"Aaron Judge called out on strikes.","L","R","R","CLE","NYY","S",,,1,0,2024,"-0.23","0.37","0.19","1.89",,,,0,10,"Top",,,,,666310,,,4.2610623124118,-120.62513174553659,-2.9942351218022947,-3.0877221595885396,22.477272967122293,-28.148735089268644,"4.03","1.84",,,,"83.4",1605,"6.5",775310,658648,666310,647304,665926,608070,677587,680757,657041,678877,"53.98",,,,,,,,82,2,"Changeup",5,5,5,5,5,5,5,5,"Strategic","Standard",200,"0","-0.044","81.93937","9.17145"
"FC","2024-10-17","98.7","-0.59","6.17","Judge, Aaron",592450,661403,,"swinging_strike",,,,,9,"Aaron Judge homers (2) on a line drive to right field.    Juan Soto scores.","L","R","R","CLE","NYY","S",,,0,1,2024,"0.59","0.91","0.6","1.96",,,665742,2,8,"Top",,,,,595978,,,1.8687180052928432,-143.61343801709626,-8.18922079341081,7.790530213852361,30.742853899606462,-17.93051811212646,"4.03","1.84",,,,"99.3",2749,"6.4",775310,661403,595978,647304,665926,608070,677587,680757,657041,682177,"54.06",,,,,,,,63,2,"Cutter",3,1,1,3,1,3,1,3,"Strategic","Standard",175,"0","-0.046","81.43514","8.56366"
"ST","2024-10-17","77.7","-1.26","5.89","Judge, Aaron",592450,658648,,"ball",,,,,14,"Aaron Judge called out on strikes.","L","R","R","CLE","NYY","B",,,0,0,2024,"1.19","-0.99","1.2","1.85",,,,0,10,"Top",,,,,666310,,,3.100050956224366,-113.15541521161614,0.13036870001916268,9.524104760836277,22.714802668651767,-40.844380705270396,"4","1.79",,,,"77.7",2736,"6.4",775310,658648,666310,647304,665926,608070,677587,680757,657041,678877,"54.05",,,,,,,,82,1,"Sweeper",5,5,5,5,5,5,5,5,"Strategic","Standard",27,"0","0.034",,
"FC","2024-10-17","98.7","-0.79","6.04","Judge, Aaron",592450,661403,,"foul",,,,,5,"Aaron Judge homers (2) on a line drive to right field.    Juan Soto scores.","L","R","R","CLE","NYY","S",,,0,0,2024,"0.44","0.81","-0.05","2.55",,,665742,2,8,"Top",,,,,595978,,,1.0034411855116958,-143.81367657712215,-6.025843707715545,5.913696027900208,31.044781491242418,-19.71343058238803,"4.03","1.84",251,"94.7",54,"99.7",2716,"6.6",775310,661403,595978,647304,665926,608070,677587,680757,657041,682177,"53.87",,,,,,,,63,1,"Cutter",3,1,1,3,1,3,1,3,"Strategic","Standard",170,"0","-0.039","79.40489","8.0115"
"FF","2024-10-15","95","-2.64","6.34","Judge, Aaron",592450,683769,"home_run","hit_into_play",,,,,3,"Aaron Judge homers (1) on a fly ball to center field.   Gleyber Torres scores.","L","R","R","NYY","CLE","X",,"fly_ball",1,1,2024,"-0.89","1.36","0.44","3.96",,,650402,1,7,"Bot",152.27,30,,,595978,,,10.166061677424517,-137.99593761446502,-3.6345652419262193,-13.721990689399192,31.700711768686983,-14.165478148309335,"4.04","1.84",414,"111.3",37,"95.7",2268,"6.9",775312,683769,595978,647304,665926,608070,677587,680757,657041,686823,"53.63",0.869,1.768,"2",1,0,3,6,64,3,"4-Seam Fastball",4,2,4,2,2,6,6,2,"Strategic","Strategic",213,"0.077","1.705","80.33068","7.79071"
"SL","2024-10-15","89.9","-2.49","6.36","Judge, Aaron",592450,683769,,"ball",,,,,14,"Aaron Judge homers (1) on a fly ball to center field.   Gleyber Torres scores.","L","R","R","NYY","CLE","B",,,0,1,2024,"0.24","0.76","1.34","1.77",,,650402,1,7,"Bot",,,,,595978,,,9.09845785828917,-130.5282171352687,-7.032932420089749,0.7776573207228187,28.868191001360195,-22.138064859618392,"4","1.74",,,,"90.8",2391,"7.1",775312,683769,595978,647304,665926,608070,677587,680757,657041,686823,"53.41",,,,,,,,64,2,"Slider",4,2,4,2,2,4,4,2,"Strategic","Strategic",177,"0","0.035",,
"SL","2024-10-15","89.3","-2.7","6.37","Judge, Aaron",592450,683769,,"swinging_strike",,,,,14,"Aaron Judge homers (1) on a fly ball to center field.   Gleyber Torres scores.","L","R","R","NYY","CLE","S",,,0,0,2024,"0.07","0.58","0.93","2.68",,,650402,1,7,"Bot",,,,,595978,,,8.851878829574142,-129.66251509887155,-4.24850915007287,-1.2256526100182423,28.922339150979255,-24.903251407278056,"4.04","1.84",,,,"89.7",2412,"6.8",775312,683769,595978,647304,665926,608070,677587,680757,657041,686823,"53.7",,,,,,,,64,1,"Slider",4,2,4,2,2,4,4,2,"Strategic","Strategic",149,"0","-0.047","77.26914","8.64546"
"FC","2024-10-15","88.3","-1.88","6.4","Judge, Aaron",592450,676440,"field_error","hit_into_play",,,,,4,"Aaron Judge reaches on a fielding error by shortstop Brayan Rocchio.   Gleyber Torres scores.    Juan Soto to 2nd.","L","R","R","NYY","CLE","X",6,"popup",0,1,2024,"0.46","0.63","-0.29","2.64",650402,,665742,0,1,"Bot",142.94,140.07,,,666310,,,2.9312244516447605,-128.45308842575875,-4.324993462219549,4.322023135141344,29.8878120568283,-24.547278189900368,"4.04","1.84",126,"103.3",66,"88.1",2808,"6.5",775312,676440,666310,647304,665926,608070,677587,680757,657041,686823,"54.04",0.014,0.013,"0.9",1,0,0,3,6,2,"Cutter",0,0,0,0,0,1,1,0,"Standard","Standard",116,"0.055","0.791","80.31827","8.85177"
"CU","2024-10-15","81.6","-1.8","6.5","Judge, Aaron",592450,676440,,"called_strike",,,,,8,"Aaron Judge reaches on a fielding error by shortstop Brayan Rocchio.   Gleyber Torres scores.    Juan Soto to 2nd.","L","R","R","NYY","CLE","S",,,0,0,2024,"0.6","-0.66","-0.05","1.97",650402,,665742,0,1,"Bot",,,,,666310,,,2.791454921405061,-118.8251768465377,-2.2570903804130342,5.026423475264393,25.837214536778355,-38.160589262410966,"3.94","1.76",,,,"81.8",2872,"6.7",775312,676440,666310,647304,665926,608070,677587,680757,657041,686823,"53.8",,,,,,,,6,1,"Curveball",0,0,0,0,0,0,0,0,"Standard","Standard",39,"0","-0.071",,
"FF","2024-10-15","96.8","-2.47","6.15","Judge, Aaron",592450,671922,"sac_fly","hit_into_play",,,,,1,"Aaron Judge out on a sacrifice fly to center fielder Lane Thomas.   Anthony Rizzo scores.","L","R","R","NYY","CLE","X",8,"fly_ball",1,2,2024,"-0.92","1.61","-0.63","3.58",519203,657077,665742,1,2,"Bot",101.91,71.57,,,666310,,,7.17684388775651,-140.7380585549102,-5.040354784289603,-13.95363741505397,33.96140217462486,-9.821268119172856,"4.04","1.84",322,"88.5",27,"98.4",2405,"7.4",775312,671922,666310,647304,665926,608070,677587,680757,657041,686823,"53.13",0.071,0.066,"0",1,0,0,3,19,4,"4-Seam Fastball",2,0,2,0,0,3,3,0,"Standard","Strategic",211,"0.008","-0.122","72.19062","7.1113"
"FF","2024-10-15","96.4","-2.43","6.03","Judge, Aaron",592450,671922,,"foul",,,,,4,"Aaron Judge out on a sacrifice fly to center fielder Lane Thomas.   Anthony Rizzo scores.","L","R","R","NYY","CLE","S",,,1,1,2024,"-0.58","1.41","-0.49","3.19",519203,657077,665742,1,2,"Bot",,,,,666310,,,6.617670964540177,-140.14900175199102,-5.247623218409332,-9.118499049890191,33.10468805328848,-12.612253395126732,"4.04","1.84",244,"80.6",39,"98.2",2235,"7.4",775312,671922,666310,647304,665926,608070,677587,680757,657041,686823,"53.06",,,,,,,,19,3,"4-Seam Fastball",2,0,2,0,0,2,2,0,"Standard","Standard",213,"0","-0.193","71.04048","6.53582"
"FF","2024-10-15","91.8","-0.47","5.77","Judge, Aaron",592450,669212,"field_out","hit_into_play",,,,,4,"Aaron Judge flies out to center fielder Lane Thomas.","L","R","R","NYY","CLE","X",8,"fly_ball",1,1,2024,"-1.25","1.41","-0.39","3.15",,,,0,5,"Bot",121.8,69.7,,,595978,,,2.9363553173772634,-133.58324017804654,-3.7506823959535813,-15.51898693345097,33.06980598388244,-14.794958950294143,"4.04","1.84",321,"92.5",40,"91.6",2310,"6.5",775312,669212,595978,647304,665926,608070,677587,680757,657041,686823,"53.98",0.014,0.03,"0",1,0,0,3,47,3,"4-Seam Fastball",3,2,3,2,2,3,3,2,"Infield shade","Strategic",224,"-0.021","-0.218","80.64886","7.73276"
"FF","2024-10-15","92.9","-0.34","5.84","Judge, Aaron",592450,669212,,"ball",,,,,11,"Aaron Judge flies out to center fielder Lane Thomas.","L","R","R","NYY","CLE","B",,,0,1,2024,"-1.06","1.43","-0.97","4.26",,,,0,5,"Bot",,,,,595978,,,0.715908898215198,-135.22251465980946,-1.3124874348481348,-13.022645204589653,34.33541849852047,-14.717736183469276,"4.07","1.82",,,,"92.6",2386,"6.4",775312,669212,595978,647304,665926,608070,677587,680757,657041,686823,"54.05",,,,,,,,47,2,"4-Seam Fastball",3,2,3,2,2,3,3,2,"Infield shade","Strategic",218,"0","0.023",,
"FF","2024-10-15","95.5","-2.44","6.01","Judge, Aaron",592450,671922,,"foul",,,,,14,"Aaron Judge out on a sacrifice fly to center fielder Lane Thomas.   Anthony Rizzo scores.","L","R","R","NYY","CLE","S",,,1,0,2024,"-0.51","1.26","0.89","2.77",519203,657077,665742,1,2,"Bot",,,,,666310,,,10.077966707843453,-138.72215490361745,-5.822495211088771,-8.851392396372066,30.905343051111366,-14.691759507376826,"4.04","1.84",108,"80.9",6,"97",2296,"7.2",775312,671922,666310,647304,665926,608070,677587,680757,657041,686823,"53.29",,,,,,,,19,2,"4-Seam Fastball",2,0,2,0,0,2,2,0,"Standard","Standard",213,"0","-0.17","77.62473","7.24718"
"CH","2024-10-15","80.1","-0.75","5.61","Judge, Aaron",592450,669212,,"called_strike",,,,,9,"Aaron Judge flies out to center fielder Lane Thomas.","L","R","R","NYY","CLE","S",,,0,0,2024,"-1.48","0.52","0.53","1.93",,,,0,5,"Bot",,,,,595978,,,5.626884740900912,-116.47991342995523,-2.362786057221858,-14.544194375303443,23.579322048322467,-27.213935358172375,"4.05","1.76",,,,"80.1",2105,"6.5",775312,669212,595978,647304,665926,608070,677587,680757,657041,686823,"54.03",,,,,,,,47,1,"Changeup",3,2,3,2,2,3,3,2,"Infield shade","Standard",263,"0","-0.033",,
"FF","2024-10-15","96.1","-2.63","6.01","Judge, Aaron",592450,671922,,"ball",,,,,11,"Aaron Judge out on a sacrifice fly to center fielder Lane Thomas.   Anthony Rizzo scores.","L","R","R","NYY","CLE","B",,,0,0,2024,"-0.54","1.09","-1.3","4.26",519203,657077,665742,1,2,"Bot",,,,,666310,,,4.8569471199094165,-139.8785673551819,-1.5162482606554213,-8.150184092911928,33.1203727866368,-17.75976802168528,"4.07","1.87",,,,"98",2144,"7.5",775312,671922,666310,647304,665926,608070,677587,680757,657041,686823,"53.03",,,,,,,,19,1,"4-Seam Fastball",2,0,2,0,0,2,2,0,"Standard","Standard",210,"0","0.106",,
"SI","2024-10-14","94.5","-2.16","5.45","Judge, Aaron",592450,502171,"walk","ball",,,,,13,"Aaron Judge walks.","L","R","R","NYY","CLE","B",,,3,2,2024,"-1.42","0.41","-0.93","1.33",,,,0,3,"Bot",,,,,666310,,,6.339545690587665,-137.5665423102339,-5.987163454661209,-19.404767990119687,27.87940967574758,-25.88944734912961,"4.04","1.93",,,,"94.5",2105,"6.1",775314,502171,666310,647304,665926,608070,677587,680757,657041,678877,"54.44",,0.689131,"0.7",1,0,0,,23,7,"Sinker",1,0,1,0,0,1,1,0,"Strategic","Standard",227,"0.032","0.333",,
"SI","2024-10-14","94","-2.12","5.51","Judge, Aaron",592450,502171,,"foul",,,,,8,"Aaron Judge walks.","L","R","R","NYY","CLE","S",,,3,2,2024,"-1.39","0.34","-0.2","2.01",,,,0,3,"Bot",,,,,666310,,,7.983605961966964,-136.82717040562113,-4.161951889882237,-19.125934799276003,25.89992837497274,-27.200379096275597,"3.99","1.82",21,"104.1",-5,"93.9",2024,"5.9",775314,502171,666310,647304,665926,608070,677587,680757,657041,678877,"54.63",,,,,,,,23,6,"Sinker",1,0,1,0,0,1,1,0,"Strategic","Standard",237,"0","0","82.79496","8.52074"
"SI","2024-10-14","94.8","-2","5.45","Judge, Aaron",592450,502171,,"ball",,,,,14,"Aaron Judge walks.","L","R","R","NYY","CLE","B",,,2,2,2024,"-1.41","0.07","2.27","1.12",,,,0,3,"Bot",,,,,666310,,,14.175581192498518,-137.29985278896478,-5.727262027604053,-20.878690817457418,29.454482658797957,-30.164185384357303,"4.06","1.91",,,,"94.1",2071,"6.1",775314,502171,666310,647304,665926,608070,677587,680757,657041,678877,"54.43",,,,,,,,23,5,"Sinker",1,0,1,0,0,1,1,0,"Strategic","Standard",234,"0","0.096",,
"KC","2024-10-14","84.3","-1.97","5.56","Judge, Aaron",592450,502171,,"ball",,,,,14,"Aaron Judge walks.","L","R","R","NYY","CLE","B",,,1,2,2024,"0.31","-1.14","0.96","-0.09",,,,0,3,"Bot",,,,,666310,,,6.150058182071939,-122.61866119090949,-4.441773366965754,1.8408420560351206,25.480278963630198,-42.94629048518626,"4.13","1.92",,,,"83.5",2700,"5.9",775314,502171,666310,647304,665926,608070,677587,680757,657041,678877,"54.61",,,,,,,,23,4,"Knuckle Curve",1,0,1,0,0,1,1,0,"Infield shade","Standard",31,"0","0.036",,
"FS","2024-10-14","88.9","-2.03","5.5","Judge, Aaron",592450,502171,,"ball",,,,,14,"Aaron Judge walks.","L","R","R","NYY","CLE","B",,,0,2,2024,"-1.07","-0.29","0.03","1.27",,,,0,3,"Bot",,,,,666310,,,7.25427278233809,-129.31434034987635,-3.745676001889888,-13.463088450492874,25.61852764529984,-34.841459546962795,"4","1.91",,,,"88.6",1407,"6",775314,502171,666310,647304,665926,608070,677587,680757,657041,678877,"54.47",,,,,,,,23,3,"Split-Finger",1,0,1,0,0,1,1,0,"Infield shade","Standard",249,"0","0.021",,
"SI","2024-10-14","93.5","-2.05","5.5","Judge, Aaron",592450,502171,,"foul",,,,,8,"Aaron Judge walks.","L","R","R","NYY","CLE","S",,,0,1,2024,"-1.33","0.31","-0.08","1.98",,,,0,3,"Bot",,,,,666310,,,7.962627321949913,-135.9737218261762,-4.054257236894275,-18.253950792162975,27.38812343879926,-27.597871472891605,"3.99","1.82",23,"88.8",-3,"93.5",1979,"6.1",775314,502171,666310,647304,665926,608070,677587,680757,657041,678877,"54.37",,,,,,,,23,2,"Sinker",1,0,1,0,0,1,1,0,"Infield shade","Standard",233,"0","-0.049","68.21857","6.32042"
"SI","2024-10-14","95","-2.07","5.61","Judge, Aaron",592450,502171,,"foul",,,,,9,"Aaron Judge walks.","L","R","R","NYY","CLE","S",,,0,0,2024,"-1.6","0.75","0.61","2.31",,,,0,3,"Bot",,,,,666310,,,10.541613792145085,-137.89183708864792,-4.603150899164389,-22.78333836676645,31.738374867466582,-21.68397752506318,"3.99","1.82",142,"78.8",12,"94.4",2053,"6.1",775314,502171,666310,647304,665926,608070,677587,680757,657041,678877,"54.37",,,,,,,,23,1,"Sinker",1,0,1,0,0,1,1,0,"Strategic","Strategic",235,"0","-0.033","79.04105","7.23076"
"SI","2024-10-14","94","-1.94","5.52","Judge, Aaron",592450,502171,"strikeout","called_strike",,,,,9,"Aaron Judge called out on strikes.","L","R","R","NYY","CLE","S",2,,1,2,2024,"-1.66","0.34","0.77","2.11",,650402,665742,0,1,"Bot",,,,,666310,,,10.59787476023231,-136.3279517813456,-3.7635388756025114,-23.094326436363694,33.29548709689431,-27.19883131309664,"4.02","1.91",,,,"92.8",2020,"6",775314,502171,666310,647304,665926,608070,677587,680757,657041,678877,"54.51",,0,"0",1,0,0,,7,4,"Sinker",0,0,0,0,0,0,0,0,"Strategic","Strategic",238,"-0.049","-0.4",,
"FS","2024-10-14","90.1","-2","5.62","Judge, Aaron",592450,502171,,"called_strike",,,,,13,"Aaron Judge called out on strikes.","L","R","R","NYY","CLE","S",,,1,1,2024,"-1.41","-0.27","-0.93","1.6",,650402,665742,0,1,"Bot",,,,,666310,,,5.623226724192962,-131.00185421587642,-3.3589642091720506,-17.40667065935296,30.81044851031682,-34.68192370937293,"4.06","1.8",,,,"89.2",1413,"6",775314,502171,666310,647304,665926,608070,677587,680757,657041,678877,"54.49",,,,,,,,7,3,"Split-Finger",0,0,0,0,0,0,0,0,"Standard","Standard",240,"0","-0.14",,
"KC","2024-10-14","84.2","-2.11","5.79","Judge, Aaron",592450,502171,,"foul",,,,,7,"Aaron Judge called out on strikes.","L","R","R","NYY","CLE","S",,,1,0,2024,"0.23","-1","-0.56","1.96",,650402,665742,0,1,"Bot",,,,,666310,,,3.1110187560683933,-122.63742154001591,-0.532020540804852,1.6938524493119085,24.75735344579115,-42.339409332940726,"3.99","1.82",9,"104.8",-12,"83.6",2590,"5.9",775314,502171,666310,647304,665926,608070,677587,680757,657041,678877,"54.64",,,,,,,,7,2,"Knuckle Curve",0,0,0,0,0,0,0,0,"Standard","Standard",35,"0","-0.112","82.79998","8.06345"
"FF","2024-10-14","92.2","0.93","6.08","Judge, Aaron",592450,681870,"field_out","hit_into_play",,,,,4,"Aaron Judge lines out to right fielder Daniel Schneemann.","L","R","L","NYY","CLE","X",9,"line_drive",0,0,2024,"0.35","1.77","-0.39","2.81",,,,0,7,"Bot",157.23,82.97,,,666310,,,-4.161788947589064,-133.89617029977072,-6.235777897395393,5.289036183936946,36.06549793359753,-9.832992333248965,"3.99","1.82",300,"99.8",18,"91.9",2571,"6.8",775314,681870,666310,647304,665926,608070,677587,680757,657041,682177,"53.69",0.389,0.456,"0",1,0,0,4,54,1,"4-Seam Fastball",4,1,4,1,1,4,4,1,"Strategic","Strategic",152,"-0.005","-0.228","76.16243","7.15571"
"SI","2024-10-14","94.2","-2.08","5.63","Judge, Aaron",592450,502171,,"ball",,,,,14,"Aaron Judge called out on strikes.","L","R","R","NYY","CLE","B",,,0,0,2024,"-1.66","0.46","1.05","2.31",,650402,665742,0,1,"Bot",,,,,666310,,,11.723781471115887,-136.68008935167848,-3.897862951318623,-23.35233906315671,30.24548413123121,-25.661697941916174,"3.99","1.92",,,,"93.5",1958,"6.1",775314,502171,666310,647304,665926,608070,677587,680757,657041,678877,"54.43",,,,,,,,7,1,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",237,"0","0.092",,
"SI","2024-10-14","92.9","-1.04","5.98","Judge, Aaron",592450,658648,"sac_fly","hit_into_play",,,,,5,"Aaron Judge out on a sacrifice fly to center fielder Lane Thomas.   Gleyber Torres scores.","L","R","R","NYY","CLE","X",8,"fly_ball",3,0,2024,"-1.07","1.09","-0.19","3.04",650402,,665742,0,4,"Bot",127.57,72.62,,,666310,,,4.506952983889548,-135.07743700142265,-4.037044870064689,-14.045293403486511,34.6897211877869,-18.181030978154826,"3.99","1.82",314,"101.4",45,"92.1",2398,"6.3",775314,658648,666310,647304,665926,608070,677587,680757,657041,678877,"54.22",0.049,0.084,"0",1,0,0,3,35,4,"Sinker",3,0,3,0,0,4,4,0,"Strategic","Strategic",209,"-0.002","-0.745","81.05449","8.19057"
"CH","2024-10-14","82.7","-1.27","5.84","Judge, Aaron",592450,658648,,"ball",,,,,13,"Aaron Judge out on a sacrifice fly to center fielder Lane Thomas.   Gleyber Torres scores.","L","R","R","NYY","CLE","B",,,2,0,2024,"-0.52","0.07","-0.15","1.22",650402,,665742,0,4,"Bot",,,,,666310,,,3.573891122246427,-120.32596736253315,-4.156910392511342,-5.752929167258462,24.500888171665412,-30.842735476454425,"4.01","1.88",,,,"82.7",1586,"6.4",775314,658648,666310,647304,665926,608070,677587,680757,657041,678877,"54.11",,,,,,,,35,3,"Changeup",3,0,3,0,0,3,3,0,"Strategic","Strategic",208,"0","0.198",,
"CU","2024-10-14","76.9","-1.05","6.03","Judge, Aaron",592450,658648,,"ball",,,,,14,"Aaron Judge out on a sacrifice fly to center fielder Lane Thomas.   Gleyber Torres scores.","L","R","R","NYY","CLE","B",,,1,0,2024,"0.84","-1.08","0.33","1",650402,,665742,0,4,"Bot",,,,,666310,,,1.3959075224922448,-111.97671271713727,-1.6688781809871474,6.7658196792440375,21.371980809445162,-41.155786626225144,"4.08","1.88",,,,"77",2556,"6.5",775314,658648,666310,647304,665926,608070,677587,680757,657041,678877,"54.04",,,,,,,,35,2,"Curveball",3,0,3,0,0,3,3,0,"Strategic","Strategic",33,"0","0.075",,
"CU","2024-10-14","78.4","-0.99","5.96","Judge, Aaron",592450,658648,,"ball",,,,,14,"Aaron Judge out on a sacrifice fly to center fielder Lane Thomas.   Gleyber Torres scores.","L","R","R","NYY","CLE","B",,,0,0,2024,"0.78","-0.95","2.57","1.74",650402,,665742,0,4,"Bot",,,,,666310,,,6.278992174260163,-114.00012050678201,-0.4324019116474236,5.524364844486156,22.707038474721138,-40.57502065603842,"3.99","1.85",,,,"78.5",2634,"6.6",775314,658648,666310,647304,665926,608070,677587,680757,657041,678877,"53.95",,,,,,,,35,1,"Curveball",3,0,3,0,0,3,3,0,"Strategic","Strategic",32,"0","0.037",,
"CH","2024-10-10","82.9","-1.72","6.51","Judge, Aaron",592450,608379,"walk","ball",,,,,13,"Aaron Judge walks.","D","R","R","KC","NYY","B",,,3,1,2024,"-1.19","0.14","-1.61","2.65",,,,0,4,"Top",,,,,521692,,,2.6073090612959584,-120.71980253797082,-2.6334476971783833,-12.131574707612705,23.72654196045811,-30.505321100528796,"4.05","1.89",,,,"83.4",1566,"6.6",775331,608379,521692,493329,686681,672580,677951,669004,664728,502054,"53.92",,0.689131,"0.7",1,0,0,,22,5,"Changeup",0,1,1,0,1,0,1,0,"Standard","Standard",243,"-0.035","0.257",,
"SI","2024-10-10","94.8","-1.64","6.29","Judge, Aaron",592450,608379,,"ball",,,,,14,"Aaron Judge walks.","D","R","R","KC","NYY","B",,,2,1,2024,"-1.05","1.13","0.96","1.7",,,,0,4,"Top",,,,,521692,,,9.205101150884506,-137.6193104056089,-8.953753394294798,-15.357681919803829,28.30962318566478,-15.95810021388935,"4.09","1.87",,,,"95.7",2146,"6.7",775331,608379,521692,493329,686681,672580,677951,669004,664728,502054,"53.75",,,,,,,,22,4,"Sinker",0,1,1,0,1,0,1,0,"Standard","Standard",209,"0","0.11",,
"FF","2024-10-10","94.6","-1.7","6.34","Judge, Aaron",592450,608379,,"ball",,,,,11,"Aaron Judge walks.","D","R","R","KC","NYY","B",,,1,1,2024,"-0.68","1.39","-1","3.95",,,,0,4,"Top",,,,,521692,,,3.3615075625540243,-137.72377087727463,-3.670871185508154,-9.440690165403293,31.299196933891896,-13.923409219011837,"4.06","1.82",,,,"94.9",2261,"6.5",775331,608379,521692,493329,686681,672580,677951,669004,664728,502054,"54.02",,,,,,,,22,3,"4-Seam Fastball",0,1,1,0,1,0,1,0,"Standard","Standard",212,"0","0.048",,
"CH","2024-10-10","81.3","-1.7","6.58","Judge, Aaron",592450,608379,,"ball",,,,,11,"Aaron Judge walks.","D","R","R","KC","NYY","B",,,0,1,2024,"-0.91","0.82","-0.99","3.51",,,,0,4,"Top",,,,,521692,,,3.3341106087164207,-118.30567802363672,-1.8197238271825804,-9.137130128074766,23.114242357559338,-24.349452798012226,"4.05","1.82",,,,"81.4",1721,"6.4",775331,608379,521692,493329,686681,672580,677951,669004,664728,502054,"54.09",,,,,,,,22,2,"Changeup",0,1,1,0,1,0,1,0,"Standard","Standard",245,"0","0.023",,
"CU","2024-10-10","77.1","-1.84","6.44","Judge, Aaron",592450,608379,,"foul",,,,,8,"Aaron Judge walks.","D","R","R","KC","NYY","S",,,0,0,2024,"1.3","-1.04","-0.19","2.2",,,,0,4,"Top",,,,,521692,,,1.1459304873991973,-112.23925213443033,-0.07208004011717173,10.691706843848056,22.514496001502504,-41.102506339769484,"3.99","1.82",4,"63.2",-31,"77.3",2541,"6.6",775331,608379,521692,493329,686681,672580,677951,669004,664728,502054,"53.87",,,,,,,,22,1,"Curveball",0,1,1,0,1,0,1,0,"Standard","Standard",27,"0","-0.033","76.8627","8.8858"
